State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-01-2016,7000,7050,7020,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,26-01-2016,7000,7050,7020,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-01-2016,7000,7050,7020,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,31-01-2016,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,06-02-2016,6950,7000,6970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,12-02-2016,6950,7000,6980,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,13-02-2016,6950,7000,6980,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,15-02-2016,6950,7000,6970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,18-02-2016,6950,7000,6980,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,20-02-2016,6950,7000,6970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-02-2016,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,03-03-2016,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,13-01-2015,5350,5400,5380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,16-01-2015,5350,5400,5380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,18-01-2015,5350,5400,5370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,20-01-2015,5250,5300,5280,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-01-2015,5200,5250,5220,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,25-01-2015,5300,5350,5320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,30-01-2015,5350,5400,5380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,01-02-2015,5350,5400,5370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,04-02-2015,5350,5400,5380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,10-02-2015,5300,5350,5320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,16-02-2015,5300,5350,5320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-02-2015,5300,5350,5320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-03-2015,5750,5800,5770,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-03-2015,5750,5800,5770,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,31-03-2015,5750,5800,5780,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,08-04-2015,5850,5900,5880,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,12-04-2015,5950,6000,5980,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,15-04-2015,5950,6000,5970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-04-2015,6050,6100,6070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-04-2015,6950,7000,6970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,06-05-2015,6450,6500,6470,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-05-2015,7200,7250,7220,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-05-2015,7200,7250,7220,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-05-2015,7150,7200,7180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,23-05-2015,7150,7200,7180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-05-2015,7150,7200,7180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,27-05-2015,7150,7200,7180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-05-2015,7150,7200,7170,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,05-06-2015,7300,7350,7320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-06-2015,7300,7350,7320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,15-06-2015,7300,7350,7320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,18-06-2015,7250,7300,7270,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,02-07-2015,7300,7350,7320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,12-07-2015,7350,7400,7370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-07-2015,7400,7450,7430,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,27-07-2015,7350,7400,7380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-07-2015,7350,7400,7380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,01-08-2015,7350,7400,7380,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,03-08-2015,7350,7400,7370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,04-08-2015,7300,7350,7320,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,09-08-2015,7350,7400,7370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,14-08-2015,7350,7400,7370,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,19-08-2015,8450,8500,8480,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-08-2015,9800,10000,9900,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,31-08-2015,9750,9800,9770,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,03-09-2015,9450,9500,9480,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,05-09-2015,8900,9000,8950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,14-09-2015,9150,9200,9180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,23-09-2015,9550,9600,9570,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,02-10-2015,7500,7600,7550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,09-10-2015,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,16-10-2015,7050,7100,7070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-10-2015,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-10-2015,6750,6800,6770,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,22-10-2015,6750,6800,6770,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,26-10-2015,6650,6700,6680,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,01-11-2015,6950,7000,6980,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-11-2015,7000,7100,7050,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-11-2015,7050,7100,7070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,20-11-2015,7000,7050,7030,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-11-2015,7000,7050,7030,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,23-11-2015,7000,7050,7030,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,24-11-2015,7000,7050,7020,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,26-11-2015,7050,7100,7070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,02-12-2015,7150,7200,7180,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,07-12-2015,7000,7050,7020,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,17-12-2015,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,27-12-2015,7050,7100,7080,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,28-12-2015,7050,7100,7070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,30-12-2015,7050,7100,7070,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,01-01-2009,2700,2800,2750,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,19-01-2009,2750,2800,2780,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,28-01-2009,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,31-01-2009,2900,3000,2950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,08-02-2009,3000,3250,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,11-02-2009,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,19-02-2009,3150,3250,3200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,20-02-2009,3150,3250,3200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,27-02-2009,3150,3250,3200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,05-03-2009,3150,3250,3200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,07-03-2009,3150,3250,3200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,12-03-2009,3200,3300,3250,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,21-03-2009,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,24-03-2009,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,26-03-2009,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,06-04-2009,3100,3200,3150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,13-04-2009,3300,3400,3350,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,19-04-2009,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,20-04-2009,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,21-04-2009,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,22-04-2009,3450,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,24-04-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,30-04-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,03-05-2009,3450,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,05-05-2009,3300,3400,3350,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,18-05-2009,3600,3700,3650,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,25-05-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,26-05-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,28-05-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,01-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,04-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,09-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,13-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,20-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,23-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,26-06-2009,3500,3600,3550,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,28-06-2009,3500,3600,3560,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,30-06-2009,4300,4400,4350,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,14-07-2009,5300,5500,5400,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,21-07-2009,5300,5500,5400,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,23-07-2009,5000,5100,5050,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,03-08-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,10-08-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,11-08-2009,4700,4800,4750,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,13-08-2009,4700,4800,4750,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,25-08-2009,4800,4900,4850,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,29-08-2009,4800,4850,4820,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,15-09-2009,4750,4850,4800,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,21-09-2009,4800,4900,4850,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,28-09-2009,4800,4900,4850,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,01-10-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,12-10-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,17-10-2009,4850,4900,4870,7
