State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-07-2009,5850,6000,5900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,04-08-2009,4950,5100,5000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-08-2009,4950,5100,5000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,08-08-2009,4950,5100,5000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,17-08-2009,4650,4800,4750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,18-08-2009,4650,4800,4750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-08-2009,4680,4800,4750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-08-2009,4750,4900,4800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-08-2009,4760,4900,4800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-09-2009,4760,4900,4800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,09-09-2009,4760,4900,4800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,13-09-2009,4760,4900,4800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,15-09-2009,4700,4800,4750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,16-09-2009,4700,4800,4750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-09-2009,4150,4500,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,06-10-2009,4260,4500,4300,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-10-2009,4260,4500,4300,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-10-2009,5250,5400,5300,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-11-2009,5260,5400,5300,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,03-11-2009,4460,5000,4550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,05-11-2009,4460,5000,4500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,06-11-2009,4500,5000,4550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-11-2009,4500,5000,4550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,09-11-2009,4460,5000,4500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-11-2009,4500,5000,4550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,24-11-2009,4965,5300,5200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-12-2009,4465,5000,4500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,12-12-2009,4460,5000,4500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,14-12-2009,4465,5000,4500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-12-2009,4800,5000,4850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,02-01-2010,5155,5300,5200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,09-01-2010,4150,4250,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,18-01-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-01-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-01-2010,4000,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-01-2010,3850,4000,3900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-02-2010,2900,3200,3000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,03-02-2010,2950,3200,3000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,13-02-2010,3050,3250,3100,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,14-02-2010,3050,3250,3100,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,21-03-2010,3500,3700,3600,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,22-03-2010,3500,3700,3600,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,26-03-2010,3300,3500,3400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,03-04-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,04-04-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,09-04-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,10-04-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,12-04-2010,3900,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,14-04-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,15-04-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,17-04-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,26-04-2010,4300,4500,4400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,30-04-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,22-05-2010,3800,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,24-05-2010,3800,4200,4100,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,27-05-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,28-05-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,09-06-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,12-06-2010,3900,4200,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,04-07-2010,3900,4100,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,14-08-2010,3900,4100,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,18-08-2010,3800,4000,3900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,29-08-2010,4100,4300,4200,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,07-09-2010,3610,3640,3620,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,26-09-2010,4300,4500,4400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,27-09-2010,4300,4500,4400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,03-10-2010,4200,4500,4450,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,05-10-2010,4000,4200,4100,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,21-10-2010,4000,4200,4100,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,28-10-2010,3950,4100,4000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,18-11-2010,3450,3600,3500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,25-11-2010,3400,3600,3500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,26-11-2010,3400,3600,3500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,21-12-2010,3300,3500,3400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,23-12-2010,3300,3500,3400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,24-12-2010,3300,3500,3400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,Medium,25-12-2010,3300,3500,3400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,04-01-2008,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,05-01-2008,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,15-01-2008,1900,2100,2000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-01-2008,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-01-2008,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-02-2008,1900,2000,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,11-02-2008,1900,2000,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,17-02-2008,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,19-02-2008,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,21-02-2008,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-02-2008,1800,1850,1820,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,24-02-2008,1800,1850,1830,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-02-2008,1750,1850,1800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,11-03-2008,1700,1850,1750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-03-2008,1800,2000,1900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,21-04-2008,1800,1950,1900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-04-2008,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,24-04-2008,1900,2100,2000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,25-04-2008,1900,2100,2000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-04-2008,1900,2080,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-04-2008,1900,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,03-05-2008,1900,2050,2000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,06-05-2008,1900,2100,2000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,18-05-2008,2100,2150,2125,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-05-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,25-05-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-05-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-05-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-06-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,06-06-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-06-2008,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,20-06-2008,2400,2600,2500,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,21-06-2008,2500,2600,2550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,17-07-2008,2300,2500,2400,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-07-2008,2800,3000,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-07-2008,2800,3000,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-07-2008,2800,3000,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-07-2008,2800,3000,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-08-2008,2860,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,12-08-2008,2800,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,17-08-2008,2800,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-08-2008,2850,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-08-2008,2900,3050,3000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-08-2008,2850,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-09-2008,2850,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-10-2008,2850,3050,2900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-10-2008,2950,3100,3000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-11-2008,2950,3100,3000,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-11-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,16-12-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,20-12-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,25-12-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-12-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-12-2008,2750,2900,2800,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,16-05-2006,1650,1700,1675,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-05-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-05-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-05-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-05-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-06-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,14-06-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,21-06-2006,1500,1550,1525,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-06-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,01-07-2006,1500,1550,1525,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,15-07-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,18-07-2006,1500,1550,1525,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,19-07-2006,1550,1600,1575,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,24-07-2006,1550,1600,1575,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-08-2006,1650,1750,1700,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,11-08-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,14-08-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-09-2006,1700,1800,1750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-10-2006,1750,1800,1775,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,11-10-2006,1700,1800,1750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,12-10-2006,1700,1800,1750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-10-2006,1700,1750,1725,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,14-11-2006,1500,1600,1550,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-11-2006,1550,1600,1575,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-11-2006,1600,1650,1625,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-12-2006,1550,1600,1575,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-12-2006,1600,1700,1650,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-12-2006,1600,1700,1650,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,05-01-2007,1700,1800,1750,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,12-01-2007,1800,1850,1825,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,24-01-2007,1850,1950,1900,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,07-02-2007,2000,2100,2050,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,19-02-2007,1900,2000,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,20-02-2007,1900,2000,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-03-2007,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,25-03-2007,1750,1800,1775,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-03-2007,1800,1900,1850,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-03-2007,1900,1950,1925,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,02-04-2007,1900,2000,1950,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,27-04-2007,1900,1950,1925,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,28-04-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,09-05-2007,1900,1950,1925,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,14-05-2007,2000,2050,2025,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,02-06-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,11-07-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,13-07-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,26-07-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,30-07-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,16-08-2007,1950,2000,1975,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,10-10-2007,2200,2300,2250,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,21-10-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,22-10-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,29-10-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,08-11-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,20-11-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,23-11-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,04-12-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tadipatri,Red Gram,Local,FAQ,16-12-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tenakallu,Red Gram,Local,FAQ,07-11-2007,2100,2200,2150,7
Andhra Pradesh,Anantapur,Tenakallu,Red Gram,Local,FAQ,16-06-2009,3150,3300,3200,7
Andhra Pradesh,Anantapur,Tenakallu,Red Gram,Local,FAQ,01-08-2007,1950,2000,1975,7
